year,player_id,nick,nationality,team_ids,teams,maps,rounds,kd_diff,kd,rating,rating_version,ranking_filter,date_range
2022,12731,sdy,Ukraine,4608,Natus Vincere,72,1933,-59,0.95,0.98,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,17372,FaNg,Canada,5005,Complexity,42,1187,-72,0.91,0.98,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,14929,JDC,Germany,4494,MOUZ,108,2842,-138,0.93,0.97,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,11840,Boombl4,Russia,4608,Natus Vincere,43,1152,-65,0.91,0.97,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,7528,KRIMZ,Sweden,4991,fnatic,57,1488,-93,0.91,0.97,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,19899,Krimbo,Germany,7532,BIG,88,2436,-79,0.95,0.96,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,19882,Norwi,Russia,8135,FORZE,52,1438,-28,0.97,0.96,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,13240,Lack1,Kazakhstan,10831,Entropiq,47,1318,-120,0.87,0.96,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,13300,Farlig,Denmark,6665,Astralis,98,2725,-41,0.98,0.96,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,9618,nexa,Serbia,10503,OG,68,1841,-77,0.94,0.96,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,13239,Qikert,Kazakhstan,11595|5378,Outsiders|Virtus.pro,97,2530,-229,0.86,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,13157,Jerry,Russia,8135,FORZE,52,1438,-183,0.83,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,14218,Plopski,Sweden,4411,Ninjas in Pyjamas,94,2447,-147,0.91,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,10610,refrezh,Denmark,8637|7175,Sprout,67,1815,-132,0.89,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,284,JACKZ,France,5995,G2,77,2147,-101,0.93,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,12781,k1to,Germany,7532,BIG,84,2268,-161,0.90,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,4954,Xyp9x,Denmark,6665,Astralis,136,3804,-340,0.86,0.95,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,16921,nafany,Russia,5752|6651|11616,Cloud9|Gambit|Players,103,2745,-309,0.84,0.94,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,19044,F1KU,Poland,10503,OG,52,1402,-102,0.89,0.94,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,12027,Krad,Russia,10831,Entropiq,55,1530,-135,0.87,0.94,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,9816,Aleksib,Finland,4411|5995,G2,91,2554,-250,0.85,0.94,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,7412,gla1ve,Denmark,6665,Astralis,135,3774,-366,0.86,0.93,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,19750,drop,Brazil,8297,FURIA,89,2357,-176,0.88,0.93,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,12822,VINI,Brazil,9455,Imperial,46,1286,-104,0.88,0.93,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,8611,es3tag,Denmark,4411,Ninjas in Pyjamas,113,2989,-210,0.89,0.93,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,922,Snappi,Denmark,4869,ENCE,135,3620,-353,0.86,0.93,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,5796,tiziaN,Germany,7532,BIG,90,2472,-247,0.85,0.92,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,9115,dexter,Australia,4494,MOUZ,118,3124,-378,0.83,0.92,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,13093,DeathZz,Spain,7718,Movistar Riders,70,1839,-140,0.88,0.92,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,15370,slaxz-,Germany,8637,Sprout,41,1074,-95,0.86,0.92,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,429,karrigan,Denmark,6667,FaZe,148,4054,-552,0.80,0.91,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,14176,misutaaa,France,9565,Vitality,74,2012,-225,0.84,0.90,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,7322,apEX,France,9565,Vitality,131,3611,-489,0.81,0.90,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,19509,dav1g,Spain,7718,Movistar Riders,70,1839,-244,0.81,0.90,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,7687,nitr0,United States,5973,Liquid,106,2877,-367,0.81,0.89,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,10096,HooXi,Denmark,5995|7461,G2|Copenhagen Flames,92,2425,-446,0.73,0.82,Rating 2.0,Top20,2022-01-01..2022-12-31
2022,11630,JT,South Africa,5005,Complexity,42,1187,-276,0.68,0.81,Rating 2.0,Top20,2022-01-01..2022-12-31
2023,11893,ZywOo,France,9565,Vitality,118,3093,+685,1.38,1.28,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7592,device,Denmark,6665,Astralis,110,2902,+517,1.30,1.21,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16920,sh1ro,Russia,5752,Cloud9,124,3369,+682,1.36,1.20,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7938,XANTARES,Türkiye,11251,Eternal Fire,68,1828,+153,1.13,1.20,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,3741,NiKo,Bosnia and Herzegovina,5995,G2,113,2941,+349,1.19,1.19,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9960,frozen,Slovakia,4494,MOUZ,112,2792,+399,1.25,1.19,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,15165,blameF,Denmark,6665,Astralis,110,2902,+366,1.21,1.18,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7998,s1mple,Ukraine,4608,Natus Vincere,90,2423,+350,1.24,1.18,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18221,Spinx,Israel,9565,Vitality,118,3093,+388,1.20,1.17,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19230,m0NESY,Russia,5995,G2,113,2941,+420,1.24,1.17,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,15662,zorte,Russia,12394|8135,BETBOOM|FORZE,61,1481,+238,1.28,1.16,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,11816,ropz,Estonia,6667,FaZe,162,4143,+553,1.22,1.16,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13776,Jame,Russia,5378|11595,Virtus.pro|Outsiders,111,2804,+469,1.33,1.16,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19164,SunPayus,Spain,4869,ENCE,123,3175,+396,1.21,1.13,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,15631,KSCERATO,Brazil,8297,FURIA,98,2421,+221,1.15,1.13,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18053,broky,Latvia,6667,FaZe,162,4143,+429,1.17,1.12,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12732,FL1T,Russia,5378|11595,Virtus.pro|Outsiders,111,2804,+91,1.05,1.12,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19899,Krimbo,Germany,7532,BIG,116,3054,+315,1.18,1.12,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,10994,stavn,Denmark,7175,HEROIC,103,2775,+147,1.08,1.12,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16555,Ax1Le,Russia,5752,Cloud9,146,3759,+215,1.09,1.11,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,17306,degster,Russia,10503,OG,61,1697,+191,1.19,1.11,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8248,jkaem,Norway,9806,Apeks,94,2482,+27,1.02,1.10,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8738,EliGE,United States,5005|5973,Liquid,120,3008,+90,1.04,1.09,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18850,Jimpphat,Finland,4494,MOUZ,54,1299,+99,1.13,1.09,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9032,Magisk,Denmark,9565,Vitality,100,2710,+101,1.06,1.09,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13670,nawwk,Sweden,9806,Apeks,94,2482,+306,1.21,1.09,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,17956,jabbi,Denmark,7175,HEROIC,102,2753,+99,1.06,1.09,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18072,torzsi,Hungary,4494,MOUZ,111,2763,+261,1.16,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12731,sdy,Ukraine,11811,Monte,80,2038,+100,1.07,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8918,electroNic,Russia,5752|4608,Cloud9|Natus Vincere,130,3319,-9,1.00,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20127,w0nderful,Ukraine,4608|7020,Natus Vincere,52,1288,+125,1.17,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9436,NertZ,Israel,4869,ENCE,106,2700,+97,1.06,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20312,xertioN,Israel,4494,MOUZ,111,2763,-47,0.98,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,10394,Twistzz,Canada,6667,FaZe,155,3985,+159,1.06,1.08,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16848,hades,Poland,10278,9INE,65,1830,+141,1.12,1.07,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7964,cadiaN,Denmark,7175,HEROIC,100,2697,+159,1.10,1.07,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18987,b1t,Ukraine,4608,Natus Vincere,113,2917,+107,1.06,1.07,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18462,mezii,United Kingdom,9565|4991,fnatic,113,2888,+24,1.01,1.07,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,3972,huNter-,Bosnia and Herzegovina,5995,G2,113,2941,+108,1.06,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19284,prosus,Germany,7532,BIG,50,1255,+2,1.00,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,5794,tabseN,Germany,7532,BIG,116,3054,-100,0.95,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8520,NAF,Canada,5973,Liquid,81,2195,+83,1.06,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12553,yuurih,Brazil,8297,FURIA,98,2421,+14,1.01,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19592,headtr1ck,Ukraine,4411,Ninjas in Pyjamas,114,3038,+281,1.16,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,14759,iM,Romania,4608|9928,Natus Vincere|GamerLegion,83,2080,-6,1.00,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16885,Woro2k,Ukraine,11811,Monte,80,2038,+76,1.06,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9278,REZ,Sweden,4411,Ninjas in Pyjamas,114,3038,+87,1.04,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16612,n0rb3r7,Russia,5378,Virtus.pro,73,1759,-56,0.95,1.06,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8183,rain,Norway,6667,FaZe,155,3974,-115,0.96,1.05,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16693,flameZ,Israel,9565|10503,OG,122,3186,-50,0.98,1.05,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20101,fame,Russia,5378|11595,Virtus.pro|Outsiders,111,2804,+101,1.06,1.05,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13602,nicoodoz,Denmark,4991,fnatic,52,1399,+72,1.09,1.05,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18790,CacaNito,North Macedonia,9806,Apeks,56,1412,-24,0.98,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8528,HObbit,Kazakhstan,5752,Cloud9,156,4051,-68,0.97,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18317,magixx,Russia,7020,Spirit,82,1998,+48,1.04,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12840,hallzerk,Norway,5005,Complexity,103,2519,+111,1.07,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19206,jL,Lithuania,4608|9806,Natus Vincere|Apeks,96,2502,-31,0.98,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,14148,sjuush,Denmark,7175,HEROIC,108,2875,-24,0.99,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19733,DemQQ,Ukraine,11811,Monte,80,2038,-41,0.97,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,4679,jks,Australia,5995,G2,105,2750,+42,1.03,1.04,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,17504,KEi,Poland,10278,9INE,65,1830,-72,0.95,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8789,mir,Russia,5378,Virtus.pro,81,1983,-20,0.98,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12018,TeSeS,Denmark,7175,HEROIC,108,2875,-65,0.97,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7398,dupreeh,Denmark,9565|7175,HEROIC,72,1925,-22,0.98,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12713,floppy,United States,5005,Complexity,107,2617,-59,0.97,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16717,br0,Denmark,11811,Monte,62,1555,-48,0.95,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13578,Grim,United States,5005,Complexity,107,2617,-84,0.95,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13249,oSee,United States,5973,Liquid,81,2195,+121,1.09,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16080,dycha,Poland,4869,ENCE,114,2986,-67,0.97,1.03,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16947,Perfecto,Russia,5752|4608,Cloud9|Natus Vincere,130,3319,+76,1.04,1.02,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,10330,acoR,Denmark,9928,GamerLegion,73,1805,+59,1.05,1.02,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13915,YEKINDAR,Latvia,5973,Liquid,81,2195,-118,0.92,1.02,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9078,k0nfig,Denmark,4411,Ninjas in Pyjamas,103,2750,-74,0.96,1.02,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,14932,faveN,Germany,7532,BIG,66,1799,-15,0.99,1.01,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12781,k1to,Germany,7532,BIG,69,1890,-93,0.93,1.01,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20282,kRaSnaL,Poland,11811,Monte,80,2038,-95,0.93,1.01,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20358,volt,Romania,9928|11164,GamerLegion|Into the Breach,72,1825,-58,0.95,1.00,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,13666,Brollan,Sweden,4411,Ninjas in Pyjamas,106,2830,-200,0.90,1.00,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18506,S1ren,Russia,12394|7020,BETBOOM,59,1430,-26,0.97,1.00,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,18835,saffee,Brazil,9215|8297,FURIA,67,1689,+17,1.02,1.00,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,15428,Goofy,Poland,10278,9INE,65,1830,-67,0.95,1.00,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,8575,Calyx,Türkiye,11251,Eternal Fire,68,1828,-9,0.99,1.00,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7528,KRIMZ,Sweden,4991,fnatic,94,2480,-45,0.97,0.99,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,21468,hyped,Germany,7532,BIG,51,1427,-4,1.00,0.99,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,11777,Maden,Montenegro,4869,ENCE,123,3175,-154,0.93,0.99,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20304,Staehr,Denmark,6665|8637,Astralis|Sprout,56,1417,-84,0.91,0.99,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,10566,chelo,Brazil,8297|9455,FURIA|Imperial,69,1638,-101,0.91,0.98,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19114,Kylar,Poland,10278,9INE,65,1830,-38,0.97,0.98,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,14419,roeJ,Denmark,4991,fnatic,95,2505,-184,0.90,0.98,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19677,kyxsan,North Macedonia,9806,Apeks,94,2482,-157,0.91,0.98,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,2023,FalleN,Brazil,8297|9455,FURIA|Imperial,69,1638,-26,0.98,0.97,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19673,Patsi,Russia,7020|5973,Liquid,65,1717,-153,0.88,0.97,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,17937,isak,Sweden,9928,GamerLegion,73,1805,-124,0.90,0.97,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16820,siuhy,Poland,4494|9928,MOUZ|GamerLegion,87,2128,-174,0.88,0.96,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,12521,arT,Brazil,8297,FURIA,98,2421,-260,0.85,0.96,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,20941,Buzz,Denmark,6665,Astralis,105,2783,-203,0.89,0.95,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,15821,NEOFRAG,Czech Republic,10503,OG,74,2011,-168,0.88,0.95,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,11942,buster,Kazakhstan,5752,Cloud9,93,2563,-132,0.92,0.95,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9816,Aleksib,Finland,4608|4411,Natus Vincere,128,3327,-302,0.86,0.94,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7716,chopper,Russia,7020,Spirit,82,1998,-170,0.87,0.94,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7412,gla1ve,Denmark,4869|6665,ENCE|Astralis,72,1890,-179,0.86,0.94,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19044,F1KU,Poland,10503,OG,72,1965,-152,0.88,0.94,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7322,apEX,France,9565,Vitality,118,3093,-295,0.86,0.94,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,11954,FASHR,Netherlands,4991,fnatic,52,1399,-138,0.86,0.93,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,6904,STYKO,Slovakia,9806,Apeks,57,1601,-134,0.88,0.93,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,16921,nafany,Russia,12394|5752,BETBOOM|Cloud9,105,2736,-367,0.81,0.93,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,21708,npl,Ukraine,4608,Natus Vincere,55,1485,-144,0.85,0.92,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,150,MAJ3R,Türkiye,11251,Eternal Fire,68,1828,-224,0.82,0.91,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,922,Snappi,Denmark,4869,ENCE,112,2943,-368,0.82,0.91,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,7687,nitr0,United States,5973,Liquid,52,1416,-154,0.84,0.91,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,15117,Keoz,Belgium,9928,GamerLegion,73,1805,-252,0.81,0.91,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,4829,mynio,Poland,10278,9INE,65,1830,-268,0.80,0.90,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,19750,drop,Brazil,9215|8297,FURIA,67,1689,-251,0.78,0.88,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,429,karrigan,Denmark,6667,FaZe,162,4143,-675,0.77,0.88,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,11630,JT,South Africa,5005,Complexity,107,2617,-427,0.77,0.88,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,9115,dexter,Australia,4494|4991,MOUZ|fnatic,92,2389,-358,0.79,0.87,Rating 2.0,Top20,2023-01-01..2023-12-31
2023,10096,HooXi,Denmark,5995,G2,113,2941,-589,0.71,0.83,Rating 2.0,Top20,2023-01-01..2023-12-31
2024,11893,ZywOo,France,9565,Vitality,132,2907,+785,1.46,1.36,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21167,donk,Russia,7020,Spirit,134,2825,+641,1.34,1.33,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19230,m0NESY,Russia,5995,G2,156,3337,+760,1.38,1.30,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,3741,NiKo,Bosnia and Herzegovina,5995,G2,159,3395,+326,1.15,1.19,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,16920,sh1ro,Russia,7020,Spirit,136,2859,+596,1.38,1.16,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,15631,KSCERATO,Brazil,8297,FURIA,101,2142,+175,1.13,1.16,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,7938,XANTARES,Türkiye,11251,Eternal Fire,122,2729,+213,1.12,1.15,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18987,b1t,Ukraine,4608,Natus Vincere,159,3424,+257,1.12,1.15,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21037,insani,Brazil,9215,MIBR,88,1853,+114,1.09,1.14,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18850,Jimpphat,Finland,4494,MOUZ,134,2945,+229,1.13,1.14,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19206,jL,Lithuania,4608,Natus Vincere,159,3424,+257,1.12,1.14,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,10394,Twistzz,Canada,5973,Liquid,104,2271,+168,1.12,1.14,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8738,EliGE,United States,5005,Complexity,102,2272,+150,1.09,1.13,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,9960,frozen,Slovakia,6667,FaZe,162,3570,+215,1.09,1.12,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20127,w0nderful,Ukraine,4608,Natus Vincere,159,3424,+451,1.22,1.12,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,11617,malbsMd,Guatemala,5995,G2,83,1737,+93,1.08,1.12,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18221,Spinx,Israel,9565,Vitality,132,2907,+268,1.15,1.10,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20312,xertioN,Israel,4494,MOUZ,134,2945,+52,1.03,1.10,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8520,NAF,Canada,5973,Liquid,104,2271,+164,1.12,1.10,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,16693,flameZ,Israel,9565,Vitality,132,2907,+59,1.03,1.10,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,11816,ropz,Estonia,6667,FaZe,162,3570,+332,1.15,1.09,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20464,ewjerkz,Portugal,10567,SAW,62,1338,-42,0.96,1.08,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,9436,NertZ,Israel,7175,HEROIC,137,2997,+178,1.09,1.08,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20903,Senzu,Mongolia,6248,The MongolZ,103,2315,+130,1.08,1.08,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18053,broky,Latvia,6667,FaZe,162,3570,+369,1.17,1.08,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19899,Krimbo,Germany,7532,BIG,90,1968,+110,1.09,1.07,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,13666,Brollan,Sweden,4494,MOUZ,134,2945,-13,0.99,1.07,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,17956,jabbi,Denmark,6665,Astralis,106,2320,+38,1.02,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21239,MartinezSa,Spain,9996,9z,52,1147,+123,1.17,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,10994,stavn,Denmark,6665,Astralis,106,2320,+18,1.01,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20423,zont1x,Ukraine,7020,Spirit,136,2859,+59,1.03,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18141,biguzera,Brazil,4773,paiN,115,2516,-74,0.96,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20465,arrozdoce,Portugal,10567,SAW,50,1086,-33,0.96,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,11154,exit,Brazil,9215,MIBR,88,1853,+49,1.04,1.06,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12840,hallzerk,Norway,5005,Complexity,102,2272,+117,1.08,1.05,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,19164,SunPayus,Spain,11283,Falcons,98,2119,+172,1.13,1.05,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18072,torzsi,Hungary,4494,MOUZ,134,2945,+330,1.19,1.05,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12018,TeSeS,Denmark,7175,HEROIC,137,2997,-42,0.98,1.05,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,14929,JDC,Germany,7532,BIG,70,1504,-2,1.00,1.05,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,14736,dgt,Uruguay,9996,9z,52,1147,+58,1.08,1.05,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8574,woxic,Türkiye,11251,Eternal Fire,122,2729,+203,1.12,1.04,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,14759,iM,Romania,4608,Natus Vincere,159,3424,+62,1.03,1.04,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,21243,Wicadia,Türkiye,11251,Eternal Fire,122,2729,+12,1.01,1.04,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20101,fame,Russia,5378,Virtus.pro,132,2888,-42,0.98,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,4679,jks,Australia,5973,Liquid,66,1398,+27,1.03,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,17306,degster,Russia,7175,HEROIC,72,1547,+153,1.17,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20275,Techno,Mongolia,6248,The MongolZ,103,2315,-63,0.96,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,18835,saffee,Brazil,9215,MIBR,88,1853,+159,1.15,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,12553,yuurih,Brazil,8297,FURIA,101,2142,-2,1.00,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20304,Staehr,Denmark,6665,Astralis,106,2320,-56,0.96,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20563,lux,Brazil,4773,paiN,115,2516,-110,0.94,1.03,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,8918,electroNic,Russia,5378|5752,Virtus.pro|Cloud9,133,2926,-84,0.96,1.02,Rating 3.0,Top20,2024-01-01..2024-12-31
2024,20194,bLitz,Mongolia,6248,The MongolZ,103,2315,-47,0.97,1.02,Rating 3.0,Top20,2024-01-01..2024-12-31
